Including only topk=-1 tokens.
New outer iteration, current iterations=0
vers---;Pe_.	 (1224,5634,29936,15666,5396)
0
Using 20 examples.
0 trigger=vers---;Pe_. [reward] curr=2.19 best=2.19
1 trigger=Don---;Pe_. [reward] curr=1.98 best=1.98
2 trigger=Don---;Pe_. [reward] curr=1.98 best=1.98
3 trigger=Don---3Pe_. [reward] curr=1.84 best=1.84
4 trigger=Don---3Pe_. [reward] curr=1.84 best=1.84
5 trigger=Don---3Pe_. [reward] curr=1.93 best=1.84
136 trigger=Her_.|/**famil [reward] curr=-7.65 best=-8.45
137 trigger=Her_.|/**famil [reward] curr=-5.28 best=-8.45
138 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
139 trigger=Her_.|/**famil [reward] curr=-4.75 best=-8.45
[dets trigger] Her_.|/**famil	 (2439,5396,29989,7918,8302)
140 trigger=Her_.|/**famil [reward] curr=-4.75 best=-8.45
141 trigger=Her_.|/**famil [reward] curr=-7.65 best=-8.45
142 trigger=Her_.|/**famil [reward] curr=-7.47 best=-8.45
143 trigger=Her_.|/**famil [reward] curr=1.04 best=-8.45
144 trigger=Her_.|/**famil [reward] curr=-7.25 best=-8.45
145 trigger=Her_.|/**famil [reward] curr=-6.31 best=-8.45
146 trigger=Her_.|/**famil [reward] curr=-5.29 best=-8.45
147 trigger=Her_.|/**famil [reward] curr=-8.09 best=-8.45
148 trigger=Her_.|/**famil [reward] curr=-7.65 best=-8.45
149 trigger=Her_.|/**famil [reward] curr=-4.43 best=-8.45
150 trigger=Her_.|/**famil [reward] curr=-1.48 best=-8.45
151 trigger=Her_.|/**famil [reward] curr=-6.88 best=-8.45
152 trigger=Her_.|/**famil [reward] curr=-7.10 best=-8.45
153 trigger=Her_.|/**famil [reward] curr=1.04 best=-8.45
154 trigger=Her_.|/**famil [reward] curr=-7.25 best=-8.45
155 trigger=Her_.|/**famil [reward] curr=-7.68 best=-8.45
156 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
157 trigger=Her_.|/**famil [reward] curr=-1.48 best=-8.45
158 trigger=Her_.|/**famil [reward] curr=-7.65 best=-8.45
159 trigger=Her_.|/**famil [reward] curr=-7.54 best=-8.45
[dets trigger] Her_.|/**famil	 (2439,5396,29989,7918,8302)
160 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
161 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
162 trigger=Her_.|/**famil [reward] curr=-7.71 best=-8.45
163 trigger=Her_.|/**famil [reward] curr=-7.25 best=-8.45
164 trigger=Her_.|/**famil [reward] curr=-5.28 best=-8.45
165 trigger=Her_.|/**famil [reward] curr=0.91 best=-8.45
166 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
167 trigger=Her_.|/**famil [reward] curr=-1.48 best=-8.45
168 trigger=Her_.|/**famil [reward] curr=1.01 best=-8.45
169 trigger=Her_.|/**famil [reward] curr=-7.76 best=-8.45
170 trigger=Her_.|/**famil [reward] curr=-7.51 best=-8.45
171 trigger=Her_.|/**famil [reward] curr=-7.65 best=-8.45
172 trigger=Her_.|/**famil [reward] curr=1.67 best=-8.45
173 trigger=Her_.|/**famil [reward] curr=-7.82 best=-8.45
174 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
175 trigger=Her_.|/**famil [reward] curr=-7.78 best=-8.45
176 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
177 trigger=Her_.|/**famil [reward] curr=-7.25 best=-8.45
178 trigger=Her_.|/**famil [reward] curr=-7.31 best=-8.45
179 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
[dets trigger] Her_.|/**famil	 (2439,5396,29989,7918,8302)
180 trigger=Her_.|/**famil [reward] curr=1.67 best=-8.45
181 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
182 trigger=Her_.|/**famil [reward] curr=1.25 best=-8.45
183 trigger=Her_.|/**famil [reward] curr=0.88 best=-8.45
184 trigger=Her_.|/**famil [reward] curr=-7.82 best=-8.45
185 trigger=Her_.|/**famil [reward] curr=-7.71 best=-8.45
186 trigger=Her_.|/**famil [reward] curr=-7.78 best=-8.45
187 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
188 trigger=Her_.|/**famil [reward] curr=-6.79 best=-8.45
189 trigger=Her_.|/**famil [reward] curr=-7.31 best=-8.45
190 trigger=Her_.|/**famil [reward] curr=1.51 best=-8.45
191 trigger=Her_.|/**famil [reward] curr=1.25 best=-8.45
192 trigger=Her_.|/**famil [reward] curr=1.67 best=-8.45
193 trigger=Her_.|/**famil [reward] curr=-7.25 best=-8.45
194 trigger=Her_.|/**famil [reward] curr=1.67 best=-8.45
195 trigger=Her_.|/**famil [reward] curr=-8.45 best=-8.45
196 trigger=Her_.|/**famil [reward] curr=-5.28 best=-8.45
197 trigger=Her_.|/**famil [reward] curr=1.59 best=-8.45
198 trigger=Her_.|/**famil [reward] curr=-7.25 best=-8.45
199 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
200 trigger=liv_.|/**famil [reward] curr=-0.97 best=-8.77
201 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
202 trigger=liv_.|/**famil [reward] curr=-7.10 best=-8.77
203 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
204 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
205 trigger=liv_.|/**famil [reward] curr=-7.54 best=-8.77
206 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
207 trigger=liv_.|/**famil [reward] curr=-7.56 best=-8.77
208 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
209 trigger=liv_.|/**famil [reward] curr=-7.47 best=-8.77
210 trigger=liv_.|/**famil [reward] curr=0.37 best=-8.77
211 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
212 trigger=liv_.|/**famil [reward] curr=0.22 best=-8.77
213 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
214 trigger=liv_.|/**famil [reward] curr=-7.63 best=-8.77
215 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
216 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
217 trigger=liv_.|/**famil [reward] curr=-5.21 best=-8.77
218 trigger=liv_.|/**famil [reward] curr=-7.37 best=-8.77
219 trigger=liv_.|/**famil [reward] curr=0.22 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
220 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
221 trigger=liv_.|/**famil [reward] curr=-7.10 best=-8.77
222 trigger=liv_.|/**famil [reward] curr=0.37 best=-8.77
223 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
224 trigger=liv_.|/**famil [reward] curr=-7.56 best=-8.77
225 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
226 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
227 trigger=liv_.|/**famil [reward] curr=1.46 best=-8.77
228 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
229 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
230 trigger=liv_.|/**famil [reward] curr=-6.51 best=-8.77
231 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
232 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
233 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
234 trigger=liv_.|/**famil [reward] curr=-7.37 best=-8.77
235 trigger=liv_.|/**famil [reward] curr=0.19 best=-8.77
236 trigger=liv_.|/**famil [reward] curr=1.69 best=-8.77
237 trigger=liv_.|/**famil [reward] curr=0.62 best=-8.77
238 trigger=liv_.|/**famil [reward] curr=-0.92 best=-8.77
239 trigger=liv_.|/**famil [reward] curr=1.57 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
240 trigger=liv_.|/**famil [reward] curr=-7.20 best=-8.77
241 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
242 trigger=liv_.|/**famil [reward] curr=-7.08 best=-8.77
243 trigger=liv_.|/**famil [reward] curr=-4.98 best=-8.77
244 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
245 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
246 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
247 trigger=liv_.|/**famil [reward] curr=-7.10 best=-8.77
248 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
249 trigger=liv_.|/**famil [reward] curr=0.38 best=-8.77
250 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
251 trigger=liv_.|/**famil [reward] curr=-7.47 best=-8.77
252 trigger=liv_.|/**famil [reward] curr=-6.75 best=-8.77
253 trigger=liv_.|/**famil [reward] curr=-7.87 best=-8.77
254 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
255 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
256 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
257 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
258 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
259 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
260 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
261 trigger=liv_.|/**famil [reward] curr=1.07 best=-8.77
262 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
263 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
264 trigger=liv_.|/**famil [reward] curr=-7.87 best=-8.77
265 trigger=liv_.|/**famil [reward] curr=0.25 best=-8.77
266 trigger=liv_.|/**famil [reward] curr=1.07 best=-8.77
267 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
268 trigger=liv_.|/**famil [reward] curr=0.19 best=-8.77
269 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
270 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
271 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
272 trigger=liv_.|/**famil [reward] curr=-5.14 best=-8.77
273 trigger=liv_.|/**famil [reward] curr=0.22 best=-8.77
274 trigger=liv_.|/**famil [reward] curr=-7.08 best=-8.77
275 trigger=liv_.|/**famil [reward] curr=0.38 best=-8.77
276 trigger=liv_.|/**famil [reward] curr=-5.21 best=-8.77
277 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
278 trigger=liv_.|/**famil [reward] curr=0.19 best=-8.77
279 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
280 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
281 trigger=liv_.|/**famil [reward] curr=-8.53 best=-8.77
282 trigger=liv_.|/**famil [reward] curr=-8.53 best=-8.77
283 trigger=liv_.|/**famil [reward] curr=-7.71 best=-8.77
284 trigger=liv_.|/**famil [reward] curr=-7.20 best=-8.77
285 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
286 trigger=liv_.|/**famil [reward] curr=-6.51 best=-8.77
287 trigger=liv_.|/**famil [reward] curr=-0.97 best=-8.77
288 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
289 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
290 trigger=liv_.|/**famil [reward] curr=0.19 best=-8.77
291 trigger=liv_.|/**famil [reward] curr=0.37 best=-8.77
292 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
293 trigger=liv_.|/**famil [reward] curr=-6.51 best=-8.77
294 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
295 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
296 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
297 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
298 trigger=liv_.|/**famil [reward] curr=-6.51 best=-8.77
299 trigger=liv_.|/**famil [reward] curr=-4.98 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
300 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
301 trigger=liv_.|/**famil [reward] curr=0.25 best=-8.77
302 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
303 trigger=liv_.|/**famil [reward] curr=1.46 best=-8.77
304 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
305 trigger=liv_.|/**famil [reward] curr=0.25 best=-8.77
306 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
307 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
308 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
309 trigger=liv_.|/**famil [reward] curr=-7.54 best=-8.77
310 trigger=liv_.|/**famil [reward] curr=-7.71 best=-8.77
311 trigger=liv_.|/**famil [reward] curr=1.17 best=-8.77
312 trigger=liv_.|/**famil [reward] curr=0.22 best=-8.77
313 trigger=liv_.|/**famil [reward] curr=-7.34 best=-8.77
314 trigger=liv_.|/**famil [reward] curr=-7.37 best=-8.77
315 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
316 trigger=liv_.|/**famil [reward] curr=1.57 best=-8.77
317 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
318 trigger=liv_.|/**famil [reward] curr=1.72 best=-8.77
319 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
320 trigger=liv_.|/**famil [reward] curr=-7.87 best=-8.77
321 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
322 trigger=liv_.|/**famil [reward] curr=-6.75 best=-8.77
323 trigger=liv_.|/**famil [reward] curr=0.25 best=-8.77
324 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
325 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
326 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
327 trigger=liv_.|/**famil [reward] curr=-7.65 best=-8.77
328 trigger=liv_.|/**famil [reward] curr=-7.16 best=-8.77
329 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
330 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
331 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
332 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
333 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
334 trigger=liv_.|/**famil [reward] curr=-7.10 best=-8.77
335 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
336 trigger=liv_.|/**famil [reward] curr=-7.67 best=-8.77
337 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
338 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
339 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
340 trigger=liv_.|/**famil [reward] curr=-6.88 best=-8.77
341 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
342 trigger=liv_.|/**famil [reward] curr=-7.71 best=-8.77
343 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
344 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
345 trigger=liv_.|/**famil [reward] curr=0.37 best=-8.77
346 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
347 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
348 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
349 trigger=liv_.|/**famil [reward] curr=-7.16 best=-8.77
350 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
351 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
352 trigger=liv_.|/**famil [reward] curr=-6.75 best=-8.77
353 trigger=liv_.|/**famil [reward] curr=1.17 best=-8.77
354 trigger=liv_.|/**famil [reward] curr=1.51 best=-8.77
355 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
356 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
357 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
358 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
359 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
360 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
361 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
362 trigger=liv_.|/**famil [reward] curr=0.67 best=-8.77
363 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
364 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
365 trigger=liv_.|/**famil [reward] curr=1.57 best=-8.77
366 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
367 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
368 trigger=liv_.|/**famil [reward] curr=-6.75 best=-8.77
369 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
370 trigger=liv_.|/**famil [reward] curr=-7.37 best=-8.77
371 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
372 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
373 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
374 trigger=liv_.|/**famil [reward] curr=-7.71 best=-8.77
375 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
376 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
377 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
378 trigger=liv_.|/**famil [reward] curr=0.25 best=-8.77
379 trigger=liv_.|/**famil [reward] curr=0.67 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
380 trigger=liv_.|/**famil [reward] curr=-0.97 best=-8.77
381 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
382 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
383 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
384 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
385 trigger=liv_.|/**famil [reward] curr=-8.31 best=-8.77
386 trigger=liv_.|/**famil [reward] curr=-8.53 best=-8.77
387 trigger=liv_.|/**famil [reward] curr=-8.31 best=-8.77
388 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
389 trigger=liv_.|/**famil [reward] curr=-5.14 best=-8.77
390 trigger=liv_.|/**famil [reward] curr=1.72 best=-8.77
391 trigger=liv_.|/**famil [reward] curr=-0.92 best=-8.77
392 trigger=liv_.|/**famil [reward] curr=-7.87 best=-8.77
393 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
394 trigger=liv_.|/**famil [reward] curr=1.46 best=-8.77
395 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
396 trigger=liv_.|/**famil [reward] curr=-7.20 best=-8.77
397 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
398 trigger=liv_.|/**famil [reward] curr=1.07 best=-8.77
399 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
400 trigger=liv_.|/**famil [reward] curr=-8.53 best=-8.77
401 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
402 trigger=liv_.|/**famil [reward] curr=-7.65 best=-8.77
403 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
404 trigger=liv_.|/**famil [reward] curr=0.25 best=-8.77
405 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
406 trigger=liv_.|/**famil [reward] curr=-7.56 best=-8.77
407 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
408 trigger=liv_.|/**famil [reward] curr=-7.63 best=-8.77
409 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
410 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
411 trigger=liv_.|/**famil [reward] curr=-8.53 best=-8.77
412 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
413 trigger=liv_.|/**famil [reward] curr=1.51 best=-8.77
414 trigger=liv_.|/**famil [reward] curr=-7.10 best=-8.77
415 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
416 trigger=liv_.|/**famil [reward] curr=-5.14 best=-8.77
417 trigger=liv_.|/**famil [reward] curr=0.62 best=-8.77
418 trigger=liv_.|/**famil [reward] curr=0.19 best=-8.77
419 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
420 trigger=liv_.|/**famil [reward] curr=1.67 best=-8.77
421 trigger=liv_.|/**famil [reward] curr=1.17 best=-8.77
422 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
423 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
424 trigger=liv_.|/**famil [reward] curr=-5.14 best=-8.77
425 trigger=liv_.|/**famil [reward] curr=1.46 best=-8.77
426 trigger=liv_.|/**famil [reward] curr=-6.75 best=-8.77
427 trigger=liv_.|/**famil [reward] curr=0.67 best=-8.77
428 trigger=liv_.|/**famil [reward] curr=-0.97 best=-8.77
429 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
430 trigger=liv_.|/**famil [reward] curr=1.72 best=-8.77
431 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
432 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
433 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
434 trigger=liv_.|/**famil [reward] curr=-6.75 best=-8.77
435 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
436 trigger=liv_.|/**famil [reward] curr=-6.51 best=-8.77
437 trigger=liv_.|/**famil [reward] curr=1.46 best=-8.77
438 trigger=liv_.|/**famil [reward] curr=0.62 best=-8.77
439 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
440 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
441 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
442 trigger=liv_.|/**famil [reward] curr=-7.25 best=-8.77
443 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
444 trigger=liv_.|/**famil [reward] curr=1.58 best=-8.77
445 trigger=liv_.|/**famil [reward] curr=-8.53 best=-8.77
446 trigger=liv_.|/**famil [reward] curr=-4.98 best=-8.77
447 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
448 trigger=liv_.|/**famil [reward] curr=1.72 best=-8.77
449 trigger=liv_.|/**famil [reward] curr=0.68 best=-8.77
450 trigger=liv_.|/**famil [reward] curr=-7.56 best=-8.77
451 trigger=liv_.|/**famil [reward] curr=-7.08 best=-8.77
452 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
453 trigger=liv_.|/**famil [reward] curr=0.37 best=-8.77
454 trigger=liv_.|/**famil [reward] curr=1.07 best=-8.77
455 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
456 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
457 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
458 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
459 trigger=liv_.|/**famil [reward] curr=1.72 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
460 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
461 trigger=liv_.|/**famil [reward] curr=1.07 best=-8.77
462 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
463 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
464 trigger=liv_.|/**famil [reward] curr=-7.53 best=-8.77
465 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
466 trigger=liv_.|/**famil [reward] curr=-4.37 best=-8.77
467 trigger=liv_.|/**famil [reward] curr=0.68 best=-8.77
468 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
469 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
470 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
471 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
472 trigger=liv_.|/**famil [reward] curr=0.37 best=-8.77
473 trigger=liv_.|/**famil [reward] curr=-7.87 best=-8.77
474 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
475 trigger=liv_.|/**famil [reward] curr=1.51 best=-8.77
476 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
477 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
478 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
479 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
480 trigger=liv_.|/**famil [reward] curr=-7.56 best=-8.77
481 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
482 trigger=liv_.|/**famil [reward] curr=0.67 best=-8.77
483 trigger=liv_.|/**famil [reward] curr=-7.26 best=-8.77
484 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
485 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
486 trigger=liv_.|/**famil [reward] curr=0.62 best=-8.77
487 trigger=liv_.|/**famil [reward] curr=-6.86 best=-8.77
488 trigger=liv_.|/**famil [reward] curr=-5.35 best=-8.77
489 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
490 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
491 trigger=liv_.|/**famil [reward] curr=-4.98 best=-8.77
492 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
493 trigger=liv_.|/**famil [reward] curr=1.51 best=-8.77
494 trigger=liv_.|/**famil [reward] curr=0.57 best=-8.77
495 trigger=liv_.|/**famil [reward] curr=1.07 best=-8.77
496 trigger=liv_.|/**famil [reward] curr=-7.90 best=-8.77
497 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
498 trigger=liv_.|/**famil [reward] curr=-7.85 best=-8.77
499 trigger=liv_.|/**famil [reward] curr=0.38 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
500 trigger=liv_.|/**famil [reward] curr=-7.67 best=-8.77
501 trigger=liv_.|/**famil [reward] curr=-7.37 best=-8.77
502 trigger=liv_.|/**famil [reward] curr=-6.13 best=-8.77
503 trigger=liv_.|/**famil [reward] curr=-5.01 best=-8.77
504 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
505 trigger=liv_.|/**famil [reward] curr=1.69 best=-8.77
506 trigger=liv_.|/**famil [reward] curr=-7.76 best=-8.77
507 trigger=liv_.|/**famil [reward] curr=-7.02 best=-8.77
508 trigger=liv_.|/**famil [reward] curr=1.69 best=-8.77
509 trigger=liv_.|/**famil [reward] curr=1.57 best=-8.77
510 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
511 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
512 trigger=liv_.|/**famil [reward] curr=-0.92 best=-8.77
513 trigger=liv_.|/**famil [reward] curr=0.62 best=-8.77
514 trigger=liv_.|/**famil [reward] curr=-5.45 best=-8.77
515 trigger=liv_.|/**famil [reward] curr=-8.45 best=-8.77
516 trigger=liv_.|/**famil [reward] curr=-8.77 best=-8.77
517 trigger=liv_.|/**famil [reward] curr=-4.98 best=-8.77
518 trigger=liv_.|/**famil [reward] curr=-7.68 best=-8.77
519 trigger=liv_.|/**famil [reward] curr=-0.92 best=-8.77
[dets trigger] liv_.|/**famil	 (7294,5396,29989,7918,8302)
520 trigger=liv_.|/**famil [reward] curr=0.38 best=-8.77
521 trigger=liv_.|/**famil [reward] curr=-7.82 best=-8.77
